WARNING 2023-08-01 15:40:24,848 basehttp basehttp.py: 161 "GET /static/rest_framework/js/coreapi-0.1.1.js HTTP/1.1" 404 179
WARNING 2023-08-01 15:40:24,848 basehttp basehttp.py: 161 "GET /static/rest_framework/css/bootstrap-theme.min.css HTTP/1.1" 404 179
WARNING 2023-08-01 15:40:24,849 log log.py: 224 Not Found: /static/rest_framework/js/bootstrap.min.js
INFO 2023-08-01 15:40:24,849 basehttp basehttp.py: 161 "GET /docs/schema.js HTTP/1.1" 200 7036
WARNING 2023-08-01 15:40:24,850 log log.py: 224 Not Found: /static/rest_framework/docs/js/jquery.json-view.min.js
WARNING 2023-08-01 15:40:24,851 log log.py: 224 Not Found: /static/rest_framework/docs/js/api.js
WARNING 2023-08-01 15:40:24,852 basehttp basehttp.py: 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 404 179
INFO 2023-08-01 15:40:24,852 basehttp basehttp.py: 75 - Broken pipe from ('127.0.0.1', 60709)

WARNING 2023-08-01 15:40:24,854 log log.py: 224 Not Found: /static/rest_framework/js/coreapi-0.1.1.js
